,community,Total population,female_total,white_total,Black or African American total,Asian total,Hispanic or Latino Origin total,poverty total,population below 35 years old total,unemployment total for people over 16 years old,people over 16 years old total,school enrollment total for population over 3 years old,population over 3 years old total,Family Income Last Year,longitude,latitude,female_ratio,white_ratio,Black or African American ratio,Asian ratio,Hispanic or Latino Origin ratio,poverty ratio,population below 35 years old ratio,unemploymen ratio,school enrollment ratio
190,Rego Park,27739,15065,13487,1563,10315,4130,3788.0,2679,613.0,14677.0,4950,26761,314.22727272727275,-73.86260825454545,40.72724365909091,0.5430981650383936,0.4862107502072894,0.056346659937272434,0.3718591153249937,0.1488878474350193,0.1365586358556545,0.09657882403835755,0.04176602847993459,0.18497066626807668
191,Richmond Hill,35383,17865,13615,2627,8820,16715,5425.0,5134,1033.0,17892.0,9108,33811,307.32,-73.83588296799999,40.697203083999995,0.5049034847243026,0.38478930559873387,0.07424469377949863,0.24927224938529802,0.47240200096091345,0.15332221688381426,0.14509792838368707,0.05773530069304717,0.26937978764307474
192,Ridgewood,72664,36363,57772,1774,5849,34361,9342.0,9732,2012.0,39957.0,17397,69619,320.3529411764706,-73.90420975098039,40.70466767254902,0.5004266211604096,0.7950566993284157,0.02441373995375977,0.08049377958824178,0.4728751513817021,0.12856435098535726,0.13393152042276782,0.05035413069049228,0.24988867981441848
193,Rikers Island,7080,577,1773,4239,125,2329,0.0,16,0.0,0.0,0,7080,0.0,-73.8826858,40.7911136,0.08149717514124294,0.25042372881355934,0.5987288135593221,0.01765536723163842,0.328954802259887,0.0,0.0022598870056497176,,0.0
194,Riverdale-Spuyten Duyvil,44928,23919,31480,4449,2248,10205,3151.0,4956,1298.0,22288.0,9710,43057,241.4047619047619,-73.90859102857142,40.89369179761905,0.5323851495726496,0.7006766381766382,0.09902510683760683,0.050035612535612534,0.2271412037037037,0.07013443732193732,0.11030982905982906,0.05823761665470208,0.2255150149801426
195,Rockaway Beach-Arverne-Edgemere,38447,20363,12614,18946,1766,10834,8228.0,5794,1808.0,17328.0,10640,36809,451.3,-73.79657786,40.591441015,0.529638203240825,0.3280880172705283,0.4927822716987021,0.04593336281114261,0.2817905168153562,0.214008895362447,0.15070096496475668,0.10433979686057249,0.28905974082425495
196,Rockaway Community Park,2112,1220,680,805,332,1053,822.0,330,149.0,817.0,753,2065,563.0,-73.780598,40.6031164,0.5776515151515151,0.32196969696969696,0.38115530303030304,0.1571969696969697,0.49857954545454547,0.38920454545454547,0.15625,0.18237454100367198,0.3646489104116223
197,Rosebank-Shore Acres-Park Hill,22938,11880,11848,5702,3214,6524,4737.0,3100,822.0,10613.0,5870,22172,404.64285714285717,-74.07417496428572,40.61178808571429,0.5179178655506147,0.5165228005929026,0.24858313715232366,0.14011683669020839,0.28441886825355306,0.20651320952131832,0.13514691777835905,0.07745218128710073,0.2647483312285766
198,Rosedale,23639,12661,1271,20463,388,1958,1768.0,3086,655.0,12933.0,6299,22818,265.3809523809524,-73.73401553333333,40.66162728571429,0.5355979525360632,0.053767079825711744,0.8656457548965693,0.01641355387283726,0.08282922289436948,0.0747916578535471,0.13054697745251492,0.050645635196783424,0.27605399246209134
199,Sheepshead Bay-Manhattan Beach-Gerritsen Beach,65631,33995,43600,4769,13025,6021,9350.0,6672,2250.0,32882.0,13624,63610,336.27450980392155,-73.94273707843138,40.59068570196079,0.5179716902073715,0.6643202145327666,0.07266383264006339,0.1984580457405799,0.09174018375462815,0.1424631652725084,0.1016592768661151,0.06842649473876285,0.21418016035214588
200,Shirley Chisholm State Park,1968,1184,140,1538,93,497,238.0,257,119.0,1131.0,438,1820,574.0,-73.8691389,40.6484545,0.6016260162601627,0.07113821138211382,0.7815040650406504,0.04725609756097561,0.2525406504065041,0.1209349593495935,0.13058943089430894,0.10521662245800177,0.24065934065934066
201,Snug Harbor,1363,599,968,336,11,335,95.0,193,0.0,578.0,393,1293,406.0,-74.1032141,40.6422338,0.43947175348495965,0.7101980924431401,0.24651504035216434,0.008070432868672046,0.2457813646368305,0.06969919295671313,0.14159941305942772,0.0,0.3039443155452436
202,SoHo-Little Italy-Hudson Square,22222,11224,13815,430,6843,1583,2791.0,1606,429.0,14442.0,3751,21710,239.38888888888889,-73.99968579444445,40.722726655555554,0.5050850508505085,0.6216812168121681,0.01935019350193502,0.3079380793807938,0.07123571235712357,0.12559625596255963,0.07227072270722708,0.029705027004570003,0.17277752187931827
203,Soundview Park,172,51,69,89,0,0,0.0,9,0.0,131.0,116,172,43.0,-73.8712045,40.8165521,0.29651162790697677,0.4011627906976744,0.5174418604651163,0.0,0.0,0.0,0.05232558139534884,0.0,0.6744186046511628
204,Soundview-Bruckner-Bronx River,71037,36973,10174,23607,2207,45909,22947.0,10781,3334.0,31136.0,18903,67861,293.125,-73.87304136785714,40.830536058928566,0.5204752452947056,0.14322113828005123,0.33231977701761056,0.031068316511113928,0.6462688458127455,0.3230288441234849,0.15176598110843645,0.10707862281603289,0.27855469268062655
205,Soundview-Clason Point,35960,19882,14286,14664,467,22390,10323.0,5643,1677.0,14541.0,9880,34620,329.0,-73.86120302692308,40.81824717692307,0.5528921023359288,0.39727474972191323,0.40778642936596216,0.012986651835372636,0.6226362625139044,0.28706896551724137,0.15692436040044494,0.11532906952754281,0.2853841709994223
206,South Jamaica,41438,22278,1305,26432,3624,7032,6861.0,6365,3215.0,21056.0,11176,40026,303.55172413793105,-73.79275156551724,40.69423072068965,0.5376224721270332,0.03149283266566919,0.6378686230030407,0.08745595829914571,0.16969930981224962,0.16557266277329988,0.15360297311646315,0.1526880699088146,0.2792185079698196
207,South Ozone Park,82931,42124,11243,18493,25043,18330,10081.0,10462,3623.0,43737.0,20767,80093,325.50877192982455,-73.81860378245615,40.678621654385964,0.5079403359419277,0.13557053454076282,0.22299260831293485,0.30197393013469026,0.22102711893019497,0.12155888630307123,0.12615306700751228,0.08283604270983377,0.25928607993207897
208,South Richmond Hill,24091,11544,2879,2500,9558,5440,3704.0,2675,1095.0,13156.0,5909,23371,314.2352941176471,-73.82536221764705,40.69129748823529,0.4791830974222739,0.11950520941430409,0.10377319330870449,0.39674567265783905,0.22581046863974097,0.15375036320617658,0.11103731684031382,0.08323198540589845,0.2528347096829404
209,South Williamsburg,46395,22913,41640,2107,357,3948,23980.0,12883,461.0,12590.0,20320,40788,309.3448275862069,-73.95851822758621,40.703776858620685,0.49386787369328594,0.8975105075978015,0.04541437654919711,0.007694794697704494,0.08509537665696734,0.5168660415993103,0.2776807845673025,0.03661636219221604,0.4981857409041875
210,Spring Creek Park,833,449,655,0,35,36,0.0,72,0.0,478.0,139,833,299.0,-73.848588,40.6496649,0.539015606242497,0.7863145258103241,0.0,0.04201680672268908,0.04321728691476591,0.0,0.08643457382953182,0.0,0.16686674669867949
211,Spring Creek-Starrett City,12956,7705,4036,7829,293,2388,3757.0,1448,422.0,5133.0,3200,12777,468.7142857142857,-73.88292922857143,40.64837011428572,0.5947051559123187,0.31151589996912626,0.6042760111145415,0.02261500463105897,0.18431614695893794,0.28998147576412475,0.11176288978079654,0.08221313072277421,0.25045002739297173
212,Springfield Gardens (North)-Rochdale Village,31135,17649,553,28583,690,2047,2403.0,3905,825.0,15776.0,8428,30186,370.8421052631579,-73.77203964210527,40.673162657894736,0.5668540228039184,0.017761361811466196,0.9180343664686045,0.02216155452063594,0.06574594507788663,0.07718002248273648,0.12542155130881644,0.0522946247464503,0.2792022792022792
213,Springfield Gardens (South)-Brookville,24858,13926,1246,21321,642,1979,2708.0,4035,1000.0,12574.0,7349,23796,298.8333333333333,-73.75986286111112,40.66159393888889,0.5602220613082307,0.05012470834339046,0.8577118030412745,0.025826695631185132,0.07961219728055355,0.10893877222624507,0.16232198889693458,0.0795291872117067,0.30883341738107245
214,St. Albans,51617,27796,1119,46492,1120,2773,4222.0,6622,2326.0,27832.0,13303,49706,246.82978723404256,-73.76145866808511,40.694971582978724,0.5385047561849778,0.02167890423697619,0.9007110060638936,0.021698277699207624,0.05372261076777031,0.08179475754112017,0.12829106689656508,0.08357286576602473,0.2676336860741158
215,St. George-New Brighton,18535,9841,7305,7385,1082,5862,5268.0,2452,460.0,8268.0,4350,17921,282.06666666666666,-74.08453784666668,40.642350353333335,0.5309414620987322,0.39411923388184517,0.3984353925006744,0.0583760453196655,0.3162665227947127,0.2842190450499056,0.13229026166711627,0.05563618771165941,0.2427319904023213
216,St. John Cemetery,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,-73.8666471,40.7147523,,,,,,,,,
217,St. Michael's Cemetery,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,-73.8993984,40.7639881,,,,,,,,,
218,Stuyvesant Town-Peter Cooper Village,22032,12270,17168,1053,2645,1801,2027.0,1634,337.0,14026.0,4036,21507,420.27272727272725,-73.97721360909091,40.73251029090909,0.556917211328976,0.7792302106027597,0.04779411764705882,0.12005265068990559,0.08174473493100944,0.09200254175744371,0.07416485112563544,0.024026807357764152,0.18765983168270794
219,Sunnyside,51012,24709,31200,1392,12289,20023,6044.0,5065,1381.0,31032.0,9252,49402,249.11627906976744,-73.92123708139535,40.741982225581395,0.48437622520191326,0.6116207951070336,0.027287697012467655,0.2409041009958441,0.3925154865521838,0.11848192582137536,0.09929036305183093,0.044502449084815675,0.18727986721185377
220,Sunnyside Yards (South),0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,-73.9255501,40.7497497,,,,,,,,,
221,Sunset Park (Central),48403,23900,11098,910,25296,16781,14130.0,6670,1517.0,24615.0,11283,46036,327.84375,-74.008090234375,40.642085659375,0.49377104724913745,0.22928330888581286,0.018800487573084314,0.522612234778836,0.3466933867735471,0.2919240542941553,0.13780137594777184,0.06162908795449929,0.24509079850551743
222,Sunset Park (East)-Borough Park (West),30185,15647,10712,891,14657,6927,9817.0,4692,802.0,13659.0,7976,28517,332.45,-73.999393725,40.641133,0.5183700513500082,0.3548782507868146,0.029517972502898792,0.4855723041245652,0.22948484346529732,0.32522776213351,0.1554414444260394,0.058715864997437583,0.27969281481221725
223,Sunset Park (West),52380,25195,24089,2718,6097,32232,11931.0,6563,1730.0,27211.0,11933,50326,269.25,-74.00768985250001,40.651269022499996,0.481004200076365,0.459889270714013,0.05189003436426117,0.11639938907980145,0.6153493699885453,0.22777777777777777,0.1252959144711722,0.06357722979677337,0.23711401661169176
224,The Battery-Governors Island-Ellis Island-Liberty Island,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,-74.021811775,40.692657025,,,,,,,,,
225,The Evergreens Cemetery,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,-73.9012071,40.6842987,,,,,,,,,
226,Throgs Neck-Schuylerville,46810,24215,25534,6264,1815,23052,5807.0,6000,1690.0,23104.0,12286,44923,295.13157894736844,-73.82256685526315,40.82673713421053,0.5173039948728904,0.5454817346720786,0.1338175603503525,0.038773766289254434,0.4924588763084811,0.12405468916898099,0.1281777397991882,0.07314750692520776,0.2734901943325245
227,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,30635,16498,22416,926,6132,2672,2622.0,4340,548.0,13212.0,7450,29554,347.72727272727275,-74.12333611818181,40.59892525,0.5385343561286111,0.7317120940101192,0.03022686469724172,0.2001632120124041,0.08722049942875795,0.08558837930471683,0.14166802676677004,0.04147744474719951,0.2520809365906476
228,Tompkinsville-Stapleton-Clifton-Fox Hills,15306,7578,5374,5769,1267,5375,4755.0,2215,408.0,6189.0,4280,14840,275.75,-74.07983384166667,40.624929325000004,0.4950999607996864,0.3511041421664707,0.3769110152881223,0.0827779955572978,0.35116947602247484,0.3106624852998824,0.14471449104926173,0.06592341250605914,0.2884097035040431
229,Tottenville-Charleston,17497,9090,16348,80,527,1646,1253.0,2701,416.0,7918.0,4752,17062,459.0,-74.23921113,40.51358775,0.5195176315939876,0.9343315997028062,0.004572212379265017,0.030119449048408298,0.09407326970337772,0.07161227639023833,0.15436932045493512,0.052538519828239455,0.2785136560778338
230,Tremont,30785,16689,5299,12799,131,19887,12076.0,5358,1692.0,12749.0,9030,29110,258.5769230769231,-73.89070193461538,40.84643426923078,0.5421146662335553,0.1721292837420822,0.41575442585674843,0.00425531914893617,0.645996426831249,0.3922689621568946,0.17404580152671756,0.1327162914738411,0.31020267949158364
231,Tribeca-Civic Center,21918,10944,16710,981,2833,1363,790.0,2867,485.0,12438.0,5049,20856,425.90909090909093,-74.0079562181818,40.717572981818186,0.49931563098822884,0.7623870791130578,0.04475773336983301,0.1292544940231773,0.06218633086960489,0.03604343461994707,0.13080573044985858,0.03899340730020904,0.24208860759493672
232,United Nations,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,-73.9673005,40.7503145,,,,,,,,,
233,University Heights (North)-Fordham,44357,23024,5872,8181,1223,34165,13343.0,6605,2380.0,21902.0,11414,42074,330.16129032258067,-73.9021950967742,40.86394543548387,0.5190612530153076,0.13238045855220146,0.18443537660346732,0.02757174741303515,0.770227923439367,0.3008093423811349,0.14890547151520617,0.1086658752625331,0.2712839283167752
234,University Heights (South)-Morris Heights,54324,29718,4275,18148,829,37176,22784.0,10565,2748.0,22484.0,17255,51693,283.6363636363636,-73.91537522499999,40.85165490227273,0.5470510271703115,0.07869449966865474,0.3340696561372506,0.015260290111184743,0.6843384139606804,0.41940946911125837,0.1944812605846403,0.12222024550791674,0.3337976128295901
235,Upper East Side-Carnegie Hill,55649,30825,49300,438,3637,3750,2520.0,4739,921.0,29933.0,9648,54419,274.18518518518516,-73.96025807962963,40.7758620925926,0.5539183094035832,0.8859098995489586,0.007870761379359917,0.06535607108842927,0.06738665564520477,0.0452838325935776,0.0851587629607001,0.030768716800855245,0.17729101968062624
236,Upper East Side-Lenox Hill-Roosevelt Island,81559,44541,61956,2891,11077,8764,4950.0,6488,1138.0,49596.0,12928,78082,311.94545454545454,-73.95681300727273,40.766826516363636,0.5461199867580524,0.7596463909562403,0.035446731813778984,0.13581578979634376,0.10745595213281182,0.06069225959121617,0.07954977378339607,0.022945398822485686,0.16556952946901976
237,Upper East Side-Yorkville,78241,45162,64343,2549,7488,8333,4916.0,5793,1681.0,51960.0,10757,75112,292.6363636363636,-73.94939750181818,40.77763850727273,0.5772165488682405,0.8223693459950665,0.032578826957733155,0.0957042982579466,0.10650426247108294,0.06283150777725234,0.07404046471798674,0.0323518090839107,0.1432128022153584
238,Upper West Side (Central),97934,53355,78622,5043,6860,13424,6999.0,8969,2356.0,59233.0,17409,94523,293.7733333333333,-73.97466781866666,40.78796478,0.5448056854616374,0.8028059713684726,0.05149386321400127,0.07004717462781057,0.1370719055690567,0.07146649784548778,0.09158208589458207,0.039775125352421795,0.18417739597769855
239,Upper West Side-Lincoln Square,62685,35206,48010,2903,8176,6496,5101.0,5570,1503.0,37369.0,10793,60271,327.23809523809524,-73.98324296190476,40.77555300238095,0.56163356464864,0.7658929568477307,0.04631091967775385,0.13042992741485204,0.10362925739810162,0.08137512961633564,0.08885698332934513,0.04022050362600016,0.17907451344759504
240,Upper West Side-Manhattan Valley,51415,28392,29754,8324,4814,13758,9380.0,5110,2119.0,28232.0,11188,50422,351.40625,-73.966479771875,40.798975321875,0.552212389380531,0.5787027132159875,0.161898278712438,0.09363026354176797,0.2675872799766605,0.1824370319945541,0.09938733832539143,0.07505667327854916,0.22188727142913808
241,Van Cortlandt Park,361,255,32,181,0,87,199.0,118,30.0,124.0,156,332,86.0,-73.8812755,40.8952301,0.7063711911357341,0.0886426592797784,0.5013850415512465,0.0,0.2409972299168975,0.5512465373961218,0.3268698060941828,0.24193548387096775,0.46987951807228917
242,Wakefield-Woodlawn,47034,25685,10229,28520,1926,9547,7192.0,5904,2119.0,24753.0,11115,45588,239.7111111111111,-73.85386244888889,40.89762173333334,0.5460943147510312,0.2174809712123145,0.6063698601012034,0.040949100650593186,0.20298082238380746,0.15291066037334694,0.12552621507845388,0.08560578515735466,0.24381416162147934
243,Washington Heights (North),81198,41445,34429,7722,2265,51982,15243.0,7872,4409.0,44844.0,18274,78439,351.531914893617,-73.93269561276595,40.854990053191486,0.5104189758368433,0.42401290672184044,0.09510086455331412,0.027894775733392448,0.6401881819749254,0.18772629867730733,0.09694820069459839,0.09831861564534831,0.2329708435854613
244,Washington Heights (South),85517,42984,25059,14347,3375,61297,19594.0,8705,4484.0,48753.0,18826,82973,332.8085106382979,-73.94016131702128,40.840429706382984,0.5026369026041606,0.2930294561315294,0.16776781224785714,0.03946583720195984,0.716781458657343,0.22912403381783739,0.10179262602757347,0.09197382725165631,0.22689308570257793
245,West Farms,18951,10047,3298,5136,267,13961,7414.0,2949,1603.0,8354.0,5618,18036,324.2857142857143,-73.88033214285714,40.84314116428572,0.5301567199620073,0.17402775579125113,0.2710147221782492,0.014088966281462719,0.7366893567621762,0.39121946071447417,0.1556118410637961,0.19188412736413693,0.31148813484142823
246,West New Brighton-Silver Lake-Grymes Hill,32991,17239,21756,5594,2003,7692,5431.0,4881,723.0,15489.0,8578,31766,285.92857142857144,-74.10426345357143,40.629625225,0.522536449334667,0.6594525779758116,0.16956139553211483,0.0607135279318602,0.23315449668091298,0.1646206541177897,0.14794944075656996,0.04667828781716057,0.27003714663476674
247,West Village,33481,16560,29334,453,2205,2075,2363.0,2141,1144.0,23428.0,3973,32620,182.75,-74.0043486,40.73508666428571,0.49460888264986114,0.8761387055344823,0.01353006182611033,0.06585824796153042,0.06197544876198441,0.07057734237328635,0.06394671604790776,0.04883045927949462,0.12179644389944819
248,Westchester Square,14910,7840,2960,2102,3195,8775,3307.0,2248,860.0,7135.0,3787,14147,254.07692307692307,-73.84782793076923,40.83911823076923,0.5258215962441315,0.19852448021462105,0.1409792085848424,0.21428571428571427,0.5885311871227364,0.22179745137491616,0.15077129443326626,0.12053258584442887,0.26768926274121724
249,Westerleigh-Castleton Corners,30421,15194,25073,1125,2875,4795,2425.0,3464,636.0,15074.0,7052,29631,378.3636363636364,-74.12981664545454,40.617397136363635,0.49945761151835905,0.8242003878899444,0.036981032839157164,0.09450708392229053,0.1576213799677854,0.07971467078662765,0.11386870911541369,0.04219185352262173,0.23799399277783403
250,Whitestone-Beechhurst,28197,14705,20265,167,6206,3811,1601.0,3151,776.0,14003.0,6254,27349,344.95454545454544,-73.8107535,40.78747196818182,0.5215093804305423,0.7186934780295776,0.005922615881122105,0.2200943362769089,0.13515622229315175,0.05677908997411072,0.11174947689470512,0.055416696422195245,0.22867380891440273
251,Williamsbridge-Olinville,60429,32674,6410,42590,681,17350,13183.0,9420,3807.0,30016.0,17162,57710,259.9807692307692,-73.86090385384615,40.880497857692305,0.5407006569693359,0.1060748978139635,0.7047940558341194,0.01126942362110907,0.28711380297539263,0.21815684522331993,0.15588541925234572,0.12683235607675905,0.2973834690694854
252,Williamsburg,57036,28434,39630,3344,4077,18509,9752.0,5808,1687.0,35992.0,11015,54778,299.94871794871796,-73.95810302564102,40.71281505897436,0.49852724594992637,0.6948243214811698,0.0586296374219791,0.07148116978750263,0.3245143418192019,0.17097973209902517,0.10183042289080581,0.046871527006001334,0.2010843769396473
253,Windsor Terrace-South Slope,23183,12358,18657,593,1885,3450,1390.0,2941,485.0,13566.0,5062,22012,249.8181818181818,-73.97980554090908,40.656361827272725,0.5330630203166113,0.8047707371781047,0.025579088124919123,0.08130958029590649,0.1488159427166458,0.0599577276452573,0.12686019928395809,0.03575114256228807,0.22996547337815737
254,Woodhaven,40342,20165,17819,1894,7936,23688,4104.0,5140,1442.0,21169.0,9249,38752,335.6666666666667,-73.85790631851852,40.69157412592593,0.49985127162758414,0.44169847801298895,0.046948589559268256,0.1967180605820237,0.5871796142977542,0.10173020673243766,0.12741063903624014,0.06811847512872597,0.2386715524360033
255,Woodside,49937,24367,22412,542,21838,17195,5158.0,5197,1169.0,26865.0,11051,48556,341.1875,-73.90193004375,40.743440934375,0.4879548230770771,0.4488054949236037,0.010853675631295433,0.43731101187496246,0.34433386066443716,0.10329014558343513,0.10407112962332539,0.04351386562441839,0.22759288244501194
256,Yankee Stadium-Macombs Dam Park,0,0,0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,-73.9264722,40.8299343,,,,,,,,,
